ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages
2931,Active,"Exploring the relationship between family member criminal justice involvement, family well-being and young adult outcomes",boston,2023,,naoka carey,covid 19 related stressors and mental health disorders among us adults,,JO,PB,Public Health Reports®,2022,9,137,6,1217-1226
444,Completed,Learning By Doing In New Plants: An Investigation,michigan,2005,2007,natarajan n balasubramanian,the industry learning environment and firm capital structure,,JO,PB,Academy of Management Proceedings,2015,1,2015,1,12963
874,Completed,Constructing a Geography for Census Microdata,atlanta,2013,2017,nicholas nagle,urbanpop a spatial microsimulation framework for exploring demographic influences on human dynamics,,JO,PB,Applied Geography,2022,2,151,,102844
1774,Completed,Measuring the End-Use of U.S. Traded Goods,kansas city,2017,2022,nicholas sly,international trade and the composition of labor market turnover,,JO,PB,Economic Inquiry,2012,2,51,1,122-137
381,Completed,The impact of banking market structure on the life-cycle dynamics of non-financial industries,baruch,2006,2010,nicola cetorelli,credit market competition and the nature of firms,,JO,PB,SSRN Electronic Journal,2009,,,,
2762,Active,"Supply Chains, Shocks, and the Real Economy",chicago,2023,,nuri ersahin,credit control rights and resource allocation within firms,,JO,PB,SSRN Electronic Journal,2015,,,,
,,,michigan,,,pinar celikkol geylani,productivity growth patterns in us dairy products manufacturing plants,,JO,PB,Applied Economics,201,9,43,24,3415-3432
,,,michigan,,,pinar celikkol geylani,linking investment spikes and productivity growth,,JO,PB,Empirical Economics,2012,4,45,1,157-178
,,,triangle,,,qingfang wang,gender race ethnicity and entrepreneurship women entrepreneurs in a us south city,,JO,PB,International Journal of Entrepreneurial Behavior &amp; Research,2018,11,25,8,1766-1785
,,,triangle,,,qingfang wang,immigrant underemployment across us metropolitan areas from a spatial perspective,,JO,PB,Urban Studies,2013,11,51,10,2202-2218
,,,triangle,,,qingfang wang,foreign born status gender and hispanic business ownership across u s metropolitan labor markets,,JO,PB,Economic Development Quarterly,2015,8,29,4,328-340
,,,triangle,,,qingfang wang,ethnic concentration and entrepreneurship the case of african americans in three us metropolitan areas,,JO,PB,Urban Geography,2014,8,35,7,1020-1040
,,,triangle,,,qingfang wang,lessons for u s metro areas characteristics and clustering of high tech immigrant entrepreneurs comprehensive white paper version,,JO,PB,SSRN Electronic Journal,2014,,,,
,,,triangle,,,qingfang wang,foreign born latino labor market concentration in six metropolitan areas in the u s south,,JO,PB,Southeastern Geographer,2013,6,53,2,157-176
,,,triangle,,,qingfang wang,race ethnicity and employment insecurity impacts of covid 19 on the us labor force and beyond,,JO,PB,Population Research and Policy Review,2024,8,43,4,
185,Active,The Impact of Local Incentives on Firms' Behaviors,uiuc,2021,,qiping xu,access to financing and racial pay gap inside firms,,JO,PB,SSRN Electronic Journal,2023,,,,
255,Active,E-commerce's Impact on the Spatial Distribution of Retail Activity and Land Use,boston,2021,,rachel meltzer,housing affordability and health evidence from new york city,,JO,PB,Housing Policy Debate,2015,4,26,1,80-104
2137,Active,Housing Choice Voucher Program Outcomes,seattle,2019,,rebecca j walter,busy businesses and busy contexts the distribution and sources of crime at commercial properties,,JO,PB,Journal of Research in Crime and Delinquency,2019,5,56,6,816-850
2907,Active,The Relationship between Military Service and STEM Outcomes: Integrating Data from Three Federal Statistical Agencies,nebraska,2023,,regina werum,soldiers to scientists military service gender and stem degree earning,,JO,PB,Socius: Sociological Research for a Dynamic World,202,1,6,,
2907,Active,The Relationship between Military Service and STEM Outcomes: Integrating Data from Three Federal Statistical Agencies,nebraska,2023,,regina werum,stem degrees and military service an intersectional analysis,,JO,PB,Armed Forces &amp; Society,2021,6,48,4,780-802
532,Completed,The social contexts of the children of immigrants in the U.S.,cornell,2008,2010,richard d alba,the rise of mixed parentage a sociological and demographic phenomenon to be reckoned with,,JO,PB,The ANNALS of the American Academy of Political and Social Science,2018,4,677,1,26-38
532,Completed,The social contexts of the children of immigrants in the U.S.,cornell,2008,2010,richard d alba,the new second generation in the united states,,JO,PB,International Migration Review,2002,9,36,3,669-701
532,Completed,The social contexts of the children of immigrants in the U.S.,cornell,2008,2010,richard d alba,what majority minority society a critical analysis of the census bureau s projections of america s demographic future,,JO,PB,Socius: Sociological Research for a Dynamic World,2018,1,4,,
1169,Completed,"Introduction of Head Start, Maternal Labor Supply and Child Outcomes",chicago,2013,2015,robert kaestner,distance to an abortion provider and its association with the abortion rate a multistate longitudinal analysis,,JO,PB,Perspectives on Sexual and Reproductive Health,202,12,52,4,227-234
57,Completed,"Explaining Home Bias in Consumption: Production Location, Magnification, and Hysteresis",washington,2001,2001,russell hillberry,regional trade and the medicine line the national border effect in u s commodity flow data,,JO,PB,Journal of Borderlands Studies,1998,9,13,2,1-17
,,,maryland,,,sandra newman,the housing and neighborhood conditions of america s children patterns and trends over four decades,,JO,PB,Housing Policy Debate,2011,3,21,2,215-245
,,,maryland,,,sandra newman,last in line housing assistance for households with children,,JO,PB,Housing Policy Debate,1993,1,4,3,417-456
,,,maryland,,,sandra newman,race and assisted housing,,JO,PB,Housing Policy Debate,2017,5,27,5,751-771
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,spatio temporal change of support with application to american community survey multi year period estimates,,JO,PB,Stat,2015,2,4,1,255-270
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,multivariate spatio temporal survey fusion with application to the american community survey and local area unemployment statistics,,JO,PB,Stat,2016,1,5,1,224-233
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,regionalization of multiscale spatial processes by using a criterion for spatial aggregation error,,JO,PB,Journal of the Royal Statistical Society Series B: Statistical Methodology,2016,5,79,3,815-832
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,spatio temporal models for big multinomial data using the conditional multivariate logit beta distribution,,JO,PB,Journal of Time Series Analysis,2019,4,40,3,363-382
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,multivariate spatial hierarchical bayesian empirical likelihood methods for small area estimation,,JO,PB,Stat,2015,2,4,1,108-116
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,computationally efficient distribution theory for bayesian inference of high dimensional dependent count valued data,,JO,PB,Bayesian Analysis,2015,3,13,1,
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,analysis of household pulse survey public use microdata via unit level models for informative sampling,,JO,PB,Stats,2022,2,5,1,139-153
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,recent advances in spatio temporal methodology,,JO,PB,Journal of Time Series Analysis,2019,4,40,3,267-268
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,a conversation with david findley,,JO,PB,Statistical Science,2012,11,27,4,
1071,Active,Improving the Interpretability and Usability of the American Community Survey Through Hierarchical Multiscale Spatio-Temporal Statistical Models - NCRN,missouri,2015,,scott h holan,bayesian unit level models for longitudinal survey data under informative sampling an analysis of expected job loss using the household pulse survey,,JO,PB,Stats,2023,2,5,1,139-153
107,Completed,Improving the Connection between the Spatial and the Survey Sciences,colorado,2013,2021,seth e spielman,studying neighborhoods using uncertain data from the american community survey a contextual approach,,JO,PB,Annals of the Association of American Geographers,2015,8,105,5,1003-1025
107,Completed,Improving the Connection between the Spatial and the Survey Sciences,colorado,2013,2021,seth e spielman,a method for measuring coupled individual and social vulnerability to environmental hazards,,JO,PB,Annals of the American Association of Geographers,2022,1,112,6,1702-1725
107,Completed,Improving the Connection between the Spatial and the Survey Sciences,colorado,2013,2021,seth e spielman,segmentation using large language models a new typology of american neighborhoods,,JO,PB,EPJ Data Science,2024,4,13,1,
107,Completed,Improving the Connection between the Spatial and the Survey Sciences,colorado,2013,2021,seth e spielman,understanding america s neighborhoods using uncertain data from the american community survey,,JO,PB,Annals of the Association of American Geographers,2016,8,105,5,1003-1025
943,Completed,Performance Determinants of Small Businesses: The Role of Small Business Programs,washington,2012,2015,shaoming cheng,measuring and building high quality entrepreneurship a research prospectus,,JO,PB,Innovation: The European Journal of Social Science Research,2009,9,22,3,329-340
524,Completed,Effects of CPS Topcoding on Labor Earnings and Income Inequality Estimates,cornell,2006,2012,shuaizhang feng,using the p90 p10 index to measure u s inequality trends with current population survey data a view from inside the census bureau vaults,,JO,PB,SSRN Electronic Journal,2009,,,,
524,Completed,Effects of CPS Topcoding on Labor Earnings and Income Inequality Estimates,cornell,2006,2012,shuaizhang feng,using the p90 p10 index to measure us inequality trends with current population survey data a view from inside the census bureau vaults,,JO,PB,SSRN Electronic Journal,2007,,,,
524,Completed,Effects of CPS Topcoding on Labor Earnings and Income Inequality Estimates,cornell,2006,2012,shuaizhang feng,measuring labor earnings inequality using public use march current population survey data the value of including variances and cell means when imputing topcoded values,,RE,PB,,2008,10,,,
,,,penn state,,,stephan goetz,testing biasedness of self reported microbusiness innovation in the annual business survey,,JO,PB,PLOS ONE,2024,1,19,1,e0296667
,,,penn state,,,stephan goetz,problem of low 2020 census participation will vary with sociodemographic factors and distance from metro areas,,PR,PB,Proceedings of the 13th International Conference on Theory and Practice of Electronic Governance,202,9,,,544-550
