ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,How Costly Are Markups?,"Chris Edmond & Virgiliu Midrigan & Daniel Yi Xu, 2023. ""How Costly Are Markups?,"" Journal of Political Economy, University of Chicago Press, vol. 131(7), pages 1619-1675. July. https://www.dropbox.com/s/cujq8xhl6decdoa/Edmond-Midrigan-Xu-2022.pdf",JA,PB,Journal of Political Economy,2023,July,,,
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Essays in Urban Economics and International Trade,"Lam, Michelle. 2023. Essays in Urban Economics and International Trade. Ph.D. Dissertations. University of Michigan.",DI,PB,University of Michigan,2023,,,,
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Is Air Pollution Regulation Too Stringent? Evidence from U.S. Offset Markets,"Shapiro, Joseph and Reed Walker. “Is Air Pollution Regulation Too Stringent? Evidence from U.S. Offset Markets” CES Working Paper Series CES-23-27",WP,PB,Center for Economic Studies,2023,June,,23-27,
2212,Active,Gentrification in the Context of New Geography,Michigan,2020,,Michelle Lam,Implications of Zoning for Urban Gentrification in New York City,"Lam, Michelle S. 2023. ""Implications of Zoning for Urban Gentrification in New York City."" Mimeo",MI,UP,,2023,,,,
2214,Active,"Ownership status, capital structure, and investment",Chicago,2019,,Nicolas Crouzet,QFR code,QFR code,SW,,,2024,,,,
2228,Active,"""Fixing"" 1990-2010 Census Geography: Geocoding Restricted Data and Assessing Public Estimates",Minnesota,2019,,Jonathan Schroeder,"Optimized Spatial Information for 1990, 2000, and 2010 U.S. Census Microdata","Fowler, C. S., Gaboardi, J. D., Schroeder, J. P., and Van Riper, D. C. Optimized spatial information for 1990, 2000, and 2010 US census microdata. IPUMS Working Paper 2023-02. August 2023. https://doi.org/10.18128/IPUMS2023-02",WP,PB,IPUMS,2023,August,,2023-02,
2235,Active,"Credit Shocks, Firm Creation and Aggregate Productivity",Austin,2019,,Nathaniel A Pancost,The Impact of Lending Shocks Across the Firm Size and Age Distribution,"Nuno Paixao and N. Aaron Pancost, ""The Impact of Lending Shocks Across the Firm Size and Age Distribution"", https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4565000",MI,UP,,2023,August,,,
2239,Active,Inequality at the Top: The Contribution of Elites to Social Stratification,Wisconsin,2020,,Eric Grodsky,Horizontal Stratification among Graduate and Professional Degrees,"Hirschl, Noah. 2023. “Horizontal Stratification among Graduate and Professional Degrees.” Dissertation Chapter in Three Essays on Higher Education and Inequality. No URL available yet.",DI,PB,University of Wisconsin-Madison,2023,June,,,
2262,Active,The Impact of Oil Price Shocks on Labor Reallocation,Kentucky,2020,,Ana M Herrera,Oil News and Labor Reallocation,"Hanson, Ryan and Ana María Herrera, Oil News and Labor Reallocation. Manuscript, University of Kentucky",MI,UP,,2023,,,,
2265,Completed,Kids to School and Moms to Work: New York City's Universal Pre-K Expansion and Mother's Employment,Baruch,2021,2024,Laxman Timilsina,Kids to School and Moms to Work: New York City's Universal Pre-K Expansion and Mother's Employment ,"Timilsina, Laxman. 2023. Kids to School and Moms to Work: New York City's Universal Pre-K Expansion and Mother's Employment. Mimeo.",MI,UP,,2023,,,,
2272,Active,The Lifelong Consequences of Early-life Circumstances,Atlanta,2020,,Seth Neller,Ashes to Ashes: The Lifelong Consequences of Early-Life Wildfire Exposure,"Neller, Seth and Samuel Arenberg. 2021. Ashes to Ashes: The Lifelong Consequences of Early-Life Wildfire Exposure. Mimeo. November 16, 2021",MI,UP,,2021,November,,,
2272,Active,The Lifelong Consequences of Early-life Circumstances,Atlanta,2020,,Seth Neller,Essays on Health Economics and the Early-Life Determinants of Adult Outcomes,"Neller, Seth. Essays on Health Economics and the Early-Life Determinants of Adult Outcomes. Ph.D. Dissertation. University of Texas at Austin.",DI,PB,University of Texas at Austin,2022,,,,
2285,Active,Population Change in Puerto Rico,Boston,2020,,Elizabeth Fussell,Exploring Uses of Linked Census Data to Support Research on Demographic Change in Puerto Rico,"Elizabeth Fussell & Nora Schwaller & Todd Gardner & Narayan Sastry, 2023. ""Exploring Uses of Linked Census Data to Support Research on Demographic Change in Puerto Rico,"" CES Technical Notes Series 23-15, Center for Economic Studies, U.S. Census Bureau.",TN,PB,Center for Economic Studies,2023,September,,,
2295,Active,"Labor Demand Shocks, Local Economic Activity, Employment Restrictions, and Criminal Behavior",Michigan,2022,,Michael G Mueller-Smith,Negligent Hiring: Recidivism and Employment with a Criminal Record,"Pyle, Benjamin. 2022. Negligent Hiring: Recidivism and Employment with a Criminal Record",MI,UP,,2022,September,,,
2296,Active,"Management and Organizational Practices, Business Dynamism, Employee Sorting, and Entrepreneurship",Wisconsin,2021,,Florence E Honore,Complex Innovation and the “Visible Hand”: The Role of Knowledge Interdependence in Employee Entrepreneurship,"Ding, Yuheng. Complex Innovation and the “Visible Hand”: The Role of Knowledge Interdependence in Employee Entrepreneurship. Ed Snider Center for Enterprise and Markets. No. 7, August 2023",WP,PB,Ed Snider Center for Enterprise and Markets,2023,August,,7,
2296,Active,"Management and Organizational Practices, Business Dynamism, Employee Sorting, and Entrepreneurship",Wisconsin,2021,,Florence E Honore,Essays on Entrepreneurship: The Role of Complexity of Innovation and Efficient Hierarchies,"Yuheng, Ding. 2023 Essays on Entrepreneurship: The Role of Complexity of Innovation and Efficient Hierarchies. Ph.D. Dissertation. University of Maryland.",DI,PB,University of Maryland,2023,May,,,
2296,Active,"Management and Organizational Practices, Business Dynamism, Employee Sorting, and Entrepreneurship",Wisconsin,2021,,Florence E Honore,Workers’ Job Prospects and Young Firm Dynamics,"Kim, Seula. 2023. Workers’ Job Prospects and Young Firm Dynamics. Mimeo",MI,UP,,2023,January,,,
2307,Active,Evaluating the Utility of SIPP Data to Examine the Increasingly Heterogeneous Foreign Born Population,Missouri,2020,,Claire Altman,Measuring the Effect of Immigrant Legal Status on Socioeconomic Outcomes: Variation by Legal Status Assignment Approach,"Spence, Cody. 2021. ""Measuring the Effect of Immigrant Legal Status on Socioeconomic Outcomes: Variation by Legal Status Assignment Approach."" PhD Dissertation, Department of Sociology, Temple University.",DI,PB,Temple University,2021,,,,
2309,Active,Technology Lock-In: Evidence from U.S. Manufacturing,Berkeley,2019,,Kendra R Marcoux,Technology Lock-In and Costs of Delayed Climate Policy,"Hawkins-Pierot, Jonathan T., Katherine Wagner. “Technology Lock-In and Costs of Delayed Climate Policy.” Center for Economic Studies Working Paper Series CES-23-33.",WP,PB,Center for Economic Studies,2023,July,,23-33,
2309,Active,Technology Lock-In: Evidence from U.S. Manufacturing,Berkeley,2019,,Kendra R Marcoux,The Use and Misuse of Average and Marginal Energy Prices: Implications of Climate Policy,"Hawkins-Pierot, Jonathan T., Katherine Wagner. 2023. “The Use and Misuse of Average and Marginal Energy Prices: Implications of Climate Policy.” Mimeo.",MI,UP,,2023,,,,
2309,Active,Technology Lock-In: Evidence from U.S. Manufacturing,Berkeley,2019,,Kendra R Marcoux,Technology Lock-In and Optimal Carbon Pricing,"Jonathan Hawkins-Pierot, Yale University, and Katherine Wagner, University of California, Berkeley. “Technology Lock-In and Optimal Carbon Pricing.” November 28, 2021. Mimeo.",MI,UP,"University of California, Berkeley",2021,November,,,
2316,Active,Firm Innovation Pre- and Post- Leahy-Smith America Invents Act,Texas,2019,,James O Driver,"Property Rights, Firm Size, and Innovation: Evidence from the America Invents Act","James Driver. January 27, 2023. ""Property Rights, Firm Size, and Innovation: Evidence from the America Invents Act."" Mimeo.",MI,UP,,2023,January,,,
2316,Active,Firm Innovation Pre- and Post- Leahy-Smith America Invents Act,Texas,2019,,James O Driver,Title Unknown,"Driver, James. 2022. Ph.D Dissertation.  Mays Business School. Texas A&M University",DI,PB,Texas A&M University,2022,,,,
2316,Active,Firm Innovation Pre- and Post- Leahy-Smith America Invents Act,Texas,2019,,James O Driver,Time-Limited Monopolies: Firms’ Financial Characteristics and Innovation Concentration,"Driver, James. Time-Limited Monopolies: Firms’ Financial Characteristics and Innovation Concentration. Mimeo. September 2023",MI,UP,,2023,September,,,
2334,Completed,Measuring Income Segregation with Precise Income Data,Triangle,2020,2023,Martin Ruef,Lorenz Interpolation: A Method for Estimating Income Inequality from Grouped Income Data,"Carr, Andrew (2022). ""Lorenz Interpolation: A Method for Estimating Income Inequality from Grouped Income Data."" Sociological Methodology. 52 (2): 141-161.",JA,PB,Sociological Methodology,2022,,52,2,141-161
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,School Contexts and Ethnoracial Inequality in Access to Educational Opportunity: The Case of Industrial Era America,"Bachmeier, James D., Jennifer Van Hook, and Cheyenne Lonobile.  2023.  “School Contexts and Ethnoracial Inequality in Access to Educational Opportunity: The Case of Industrial Era America.”  Mimeo.",MI,UP,,2023,,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,Texas-Style Exclusion: Mexican Americans and the Legacy of Limited Opportunity,"Van Hook, Jennifer and James D. Bachmeier.  Forthcoming.  Texas-Style Exclusion: Mexican Americans and the Legacy of Limited Opportunity.  Russell Sage Foundation Press, New York.",BK,FC,Russell Sage Foundation Press,2024,,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,"Then Versus Now: Immigrant Generational Mobility in the Labor Market, 1940-2019","Lowrey, Kendal. 2023. “Then Versus Now: Immigrant Generational Mobility in the Labor Market, 1940-2019.” Mimeo.",MI,UP,,2023,,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,The Occurrence and Timing of Gender Crossovers in Educational Attainment by Ethnic Origin among Second Generation Immigrants in the United States,"Lowrey, Kendal and Jennifer Van Hook.  2024.  “The Occurrence and Timing of Gender Crossovers in Educational Attainment by Ethnic Origin among Second Generation Immigrants in the United States,"" Mimeo.",MI,UP,,2024,,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,Historical and Generational Trends in the Migrant Mortality Advantage,"Lonobile, Cheyenne (2023, April) “Historical and Generational Trends in the Migrant Mortality Advantage.” Mimeo.",MI,UP,,2023,April,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,A Gendered (R)evolution: Intergenerational Educational Attainment Among Children of Immigrants Across the Twentieth Century,"Lowrey, Kendal.  2022. “A Gendered (R)evolution: Intergenerational Educational Attainment Among Children of Immigrants Across the Twentieth Century.”",MI,UP,,2022,,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,Leapfrogging the Melting Pot? European Immigrants’ Intergenerational Mobility Across the 20th Century,"Kendal Lowrey & Jennifer Van Hook & James D. Bachmeier & Thomas B. Foster, 2021. ""Leapfrogging the Melting Pot? European Immigrants’ Intergenerational Mobility Across the 20th Century,"" Working Papers 21-20, Center for Economic Studies, U.S. Census Bureau.",WP,PB,Center for Economic Studies,2021,,,21-20,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,Living With(out) Citizenship: Investigating the Impact of Naturalization on Mortality Risk Among U.S. Immigrants,"Khuu, Thoa V., Jennifer Van Hook, and Kendal Lowrey. “Living With(out) Citizenship: Investigating the Impact of Naturalization on Mortality Risk Among U.S. Immigrants.” Mimeo.",MI,UP,,2024,,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,Vintage Heterogeneity Among Mexican Americans,"Van Hook, J. L. 2022. ""Vintage Heterogeneity Among Mexican Americans."" (January 31, 2022).",MI,UP,,2022,January,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,"Variation in Local School Contexts among American Children, 1918-1958","James D. Bachmeier, Cheyenne Lonobile, Caroline Sene, Delaney Greczyn and Cody Spence.  2022. “Variation in Local School Contexts among American Children, 1918-1958.” ",MI,UP,,2022,,,,
2357,Active,Immigrant Generations Across the 20th Century,Penn State,2020,,Jennifer L Van Hook,"Intergenerational Poverty, Public Assistance Use, and Earnings Among Second Generation Immigrants","Lowrey, Kendal. 2023. Intergenerational Poverty, Public Assistance Use, and Earnings Among Second Generation Immigrants. Ph.D. Dissertation. Penn State.",DI,PB,Penn State,2023,December,,,
2358,Active,Real Estate Pass-through and Household Location Choices,UCLA,2020,,Ashvin Gandhi,Quantifying the Welfare Effects of Gentrification on Incumbent Low-Income Renters,"French, Robert, Ashvin Gandhi, and Valentine Gilbert. 2023. Quantifying the Welfare Effects of Gentrification on Incumbent Low-Income Renters. Mimeo. December 1, 2023.",MI,UP,,2023,December,,,
2370,Active,Privately Funded Research and the Business Cycle,Philadelphia,2021,,Assa Cohen,"Code for ""A Crosswalk from the Business R&D and Innovation Survey (BRDIS) and the Survey of Industrial Research and Development (SIRD) to the Longitudinal Business Database (LBD) and the Standard Statistical Establishment List (SSEL)""","Assa Cohen, 2023. Code for ""A Crosswalk from the Business R&D and Innovation Survey (BRDIS) and the Survey of Industrial Research and Development (SIRD) to the Longitudinal Business Database (LBD) and the Standard Statistical Establishment List (SSEL),"" CES Technical Notes Series 23-08, Center for Economic Studies, U.S. Census Bureau.",SW,PB,IRE Code Library,2023,,,,
2370,Active,Privately Funded Research and the Business Cycle,Philadelphia,2021,,Assa Cohen,A Crosswalk from the Business R&D and Innovation Survey (BRDIS) and the Survey of Industrial Research and Development (SIRD) to the Longitudinal Business Database (LBD) and the Standard Statistical Establishment List (SSEL),"Assa Cohen, 2023. ""A Crosswalk from the Business R&D and Innovation Survey (BRDIS) and the Survey of Industrial Research and Development (SIRD) to the Longitudinal Business Database (LBD) and the Standard Statistical Establishment List (SSEL),"" CES Technical Notes Series 23-08, Center for Economic Studies, U.S. Census Bureau.",TN,PB,Center for Economic Studies,2023,,,2023-08,
2376,Active,Persistence of Place-Based Policies,Kentucky,2020,,David Agrawal,Three Essays in Regional Taxation,"Dissertation, Kenneth Tester, August 2021, Three Essays in Regional Taxation Chapter 4: Do Place-Based Policies Lead to Lasting Renewal? Evidence from the Renewal Community Program, University of Kentucky, 98-134, https://uknowledge.uky.edu/economics_etds/55/, Completed",DI,PB,University of Kentucky,2021,,,,
